Wall time,Step,Value
1745709252.8566167,636,-2026.5999755859375
1745709255.227332,637,-2026.5999755859375
1745709268.4155128,638,-2026.5999755859375
1745709269.8925977,639,-2026.5999755859375
1745709270.8291209,640,-2026.5999755859375
1745709273.287462,641,-2026.5999755859375
1745709297.4180686,642,-2026.5999755859375
1745709300.0145245,643,-2026.5999755859375
1745709302.4177492,644,-2026.5999755859375
1745709304.7432864,645,-2026.5999755859375
1745709330.5223675,646,-2026.5999755859375
1745709337.675674,647,-2026.5999755859375
1745709341.5745893,648,-2026.5999755859375
1745709347.5244818,649,-2026.5999755859375
1745709360.3694332,650,-2026.5999755859375
1745709361.8322737,651,-2026.5999755859375
1745709363.395026,652,-2026.5999755859375
1745709364.3933976,653,-2026.5999755859375
1745709378.7084446,654,-2026.5999755859375
1745709379.918534,655,-2026.5999755859375
1745709382.081872,656,-2026.5999755859375
1745709383.3718176,657,-2026.5999755859375
1745709401.2580829,658,-2026.5999755859375
1745709404.7662725,659,-2026.5999755859375
1745709408.73179,660,-2026.5999755859375
1745709409.441785,661,-2026.5999755859375
1745709423.4346514,662,-2026.5999755859375
1745709424.5952976,663,-2026.5999755859375
1745709425.654068,664,-2026.5999755859375
1745709426.7301853,665,-2026.5999755859375
1745709453.536914,666,-2026.5999755859375
1745709457.5064461,667,-2026.5999755859375
1745709461.5025046,668,-2026.5999755859375
1745709465.8427536,669,-2026.5999755859375
1745709479.9792345,670,-2026.5999755859375
1745709481.505963,671,-2026.5999755859375
1745709483.0879474,672,-2026.5999755859375
1745709484.1754615,673,-2026.5999755859375
1745709498.0240514,674,-2026.5999755859375
1745709499.6760323,675,-2026.5999755859375
1745709500.847037,676,-2026.5999755859375
1745709502.436615,677,-2026.5999755859375
1745709529.6693463,678,-2026.5999755859375
1745709530.503653,679,-2026.5999755859375
1745709533.46086,680,-2026.5999755859375
1745709537.6863585,681,-2026.5999755859375
1745709551.489395,682,-2026.5999755859375
1745709552.5499206,683,-2026.5999755859375
1745709553.9359498,684,-2026.5999755859375
